properties,num_properties,coverage,score
"has_place_of_birth, has_place_of_death, has_gender, has_field_of_work, has_native_language, has_date_of_death",6,1172,7032
"has_place_of_birth, has_place_of_death, has_gender, has_field_of_work, has_native_language, has_occupation",6,1172,7032
"has_place_of_birth, has_place_of_death, has_field_of_work, has_native_language, has_occupation, has_date_of_birth",6,1172,7032
"has_place_of_birth, has_place_of_death, has_gender, has_field_of_work, has_native_language, has_date_of_birth",6,1172,7032
"has_place_of_birth, has_place_of_death, has_field_of_work, has_native_language, has_occupation, has_date_of_death",6,1172,7032
"has_place_of_birth, has_place_of_death, has_field_of_work, has_native_language, has_date_of_death, has_date_of_birth",6,1172,7032
"has_place_of_death, has_gender, has_position_held, has_occupation, has_date_of_death, has_cause_of_death",6,1171,7026
"has_gender, has_child, has_educated_at, has_occupation, has_award_received, has_date_of_birth",6,1171,7026
"has_position_held, has_child, has_native_language, has_date_of_death, has_date_of_birth",5,1405,7025
"has_gender, has_position_held, has_child, has_native_language, has_date_of_death",5,1405,7025
"has_country_of_citizenship, has_position_held, has_child, has_native_language, has_date_of_death",5,1405,7025
"has_position_held, has_child, has_native_language, has_occupation, has_date_of_death",5,1405,7025
"has_gender, has_father, has_mother, has_spouse, has_country_of_citizenship, has_date_of_death, has_date_of_birth",7,1003,7021
"has_place_of_birth, has_gender, has_father, has_spouse, has_child, has_occupation, has_date_of_death",7,1003,7021
"has_father, has_mother, has_spouse, has_country_of_citizenship, has_occupation, has_date_of_death, has_date_of_birth",7,1003,7021
"has_place_of_birth, has_gender, has_child, has_educated_at",4,1755,7020
"has_place_of_birth, has_place_of_death, has_gender, has_country_of_citizenship, has_field_of_work, has_native_language",6,1170,7020
"has_place_of_death, has_gender, has_position_held, has_date_of_death, has_date_of_birth, has_cause_of_death",6,1170,7020
"has_country_of_citizenship, has_native_language, has_occupation, has_employer",4,1755,7020
"has_gender, has_spouse, has_position_held, has_child, has_occupation, has_date_of_birth",6,1170,7020
"has_gender, has_position_held, has_occupation, has_employer, has_date_of_death, has_date_of_birth",6,1170,7020
"has_place_of_birth, has_place_of_death, has_country_of_citizenship, has_field_of_work, has_native_language, has_date_of_death",6,1170,7020
"has_place_of_death, has_position_held, has_occupation, has_date_of_death, has_date_of_birth, has_cause_of_death",6,1170,7020
"has_gender, has_country_of_citizenship, has_native_language, has_employer",4,1755,7020
"has_place_of_birth, has_child, has_educated_at, has_date_of_birth",4,1755,7020
"has_place_of_birth, has_place_of_death, has_country_of_citizenship, has_field_of_work, has_native_language, has_occupation",6,1170,7020
"has_place_of_birth, has_child, has_educated_at, has_occupation",4,1755,7020
"has_place_of_birth, has_place_of_death, has_country_of_citizenship, has_field_of_work, has_native_language, has_date_of_birth",6,1170,7020
"has_place_of_death, has_gender, has_position_held, has_occupation, has_date_of_birth, has_cause_of_death",6,1170,7020
"has_gender, has_country_of_citizenship, has_child, has_educated_at, has_occupation, has_award_received",6,1169,7014
"has_place_of_birth, has_spouse, has_child, has_occupation, has_award_received, has_date_of_death, has_date_of_birth",7,1002,7014
"has_place_of_death, has_gender, has_mother, has_country_of_citizenship, has_position_held, has_occupation, has_date_of_death",7,1002,7014
"has_gender, has_country_of_citizenship, has_child, has_educated_at, has_award_received, has_date_of_birth",6,1169,7014
"has_place_of_birth, has_gender, has_spouse, has_child, has_occupation, has_award_received, has_date_of_death",7,1002,7014
"has_place_of_birth, has_gender, has_spouse, has_child, has_award_received, has_date_of_death, has_date_of_birth",7,1002,7014
"has_place_of_birth, has_father, has_spouse, has_child, has_occupation, has_date_of_death, has_date_of_birth",7,1002,7014
"has_place_of_birth, has_gender, has_father, has_spouse, has_child, has_date_of_death, has_date_of_birth",7,1002,7014
"has_country_of_citizenship, has_child, has_educated_at, has_occupation, has_award_received, has_date_of_birth",6,1169,7014
"has_place_of_death, has_spouse, has_country_of_citizenship, has_child",4,1752,7008
"has_place_of_death, has_country_of_citizenship, has_position_held, has_occupation, has_date_of_death, has_cause_of_death",6,1168,7008
"has_place_of_death, has_gender, has_country_of_citizenship, has_position_held, has_occupation, has_cause_of_death",6,1168,7008
"has_place_of_death, has_gender, has_country_of_citizenship, has_position_held, has_date_of_death, has_cause_of_death",6,1168,7008
"has_place_of_birth, has_place_of_death, has_father, has_native_language",4,1752,7008
"has_gender, has_country_of_citizenship, has_position_held, has_child, has_native_language, has_award_received, has_date_of_birth",7,1001,7007
"has_country_of_citizenship, has_position_held, has_child, has_native_language, has_occupation, has_award_received, has_date_of_birth",7,1001,7007
"has_place_of_death, has_gender, has_mother, has_country_of_citizenship, has_position_held, has_date_of_death, has_date_of_birth",7,1001,7007
"has_place_of_death, has_gender, has_mother, has_country_of_citizenship, has_position_held, has_occupation, has_date_of_birth",7,1001,7007
"has_place_of_death, has_mother, has_country_of_citizenship, has_position_held, has_occupation, has_date_of_death, has_date_of_birth",7,1001,7007
"has_gender, has_country_of_citizenship, has_position_held, has_child, has_native_language, has_occupation, has_award_received",7,1001,7007
"has_gender, has_position_held, has_child, has_native_language, has_occupation, has_award_received, has_date_of_birth",7,1001,7007
"has_place_of_death, has_gender, has_country_of_citizenship, has_position_held, has_date_of_birth, has_cause_of_death",6,1167,7002
"has_place_of_death, has_country_of_citizenship, has_position_held, has_occupation, has_date_of_birth, has_cause_of_death",6,1167,7002
"has_place_of_death, has_country_of_citizenship, has_position_held, has_date_of_death, has_date_of_birth, has_cause_of_death",6,1167,7002
"has_place_of_birth, has_place_of_death, has_father, has_native_language, has_occupation, has_award_received, has_date_of_birth",7,1000,7000
"has_place_of_birth, has_place_of_death, has_gender, has_father, has_native_language, has_award_received, has_date_of_death",7,1000,7000
"has_place_of_birth, has_place_of_death, has_gender, has_father, has_native_language, has_occupation, has_award_received",7,1000,7000
"has_place_of_birth, has_place_of_death, has_gender, has_father, has_country_of_citizenship, has_native_language, has_award_received",7,1000,7000
"has_place_of_birth, has_place_of_death, has_gender, has_father, has_native_language, has_award_received, has_date_of_birth",7,1000,7000
"has_place_of_birth, has_place_of_death, has_father, has_country_of_citizenship, has_native_language, has_occupation, has_award_received",7,1000,7000
"has_place_of_birth, has_place_of_death, has_father, has_country_of_citizenship, has_native_language, has_award_received, has_date_of_death",7,1000,7000
"has_place_of_birth, has_place_of_death, has_father, has_country_of_citizenship, has_native_language, has_award_received, has_date_of_birth",7,1000,7000
"has_place_of_birth, has_place_of_death, has_father, has_native_language, has_award_received, has_date_of_death, has_date_of_birth",7,1000,7000
"has_place_of_birth, has_place_of_death, has_father, has_native_language, has_occupation, has_award_received, has_date_of_death",7,1000,7000
"has_gender, has_native_language, has_employer, has_date_of_birth",4,1749,6996
"has_native_language, has_occupation, has_employer, has_date_of_birth",4,1749,6996
"has_gender, has_country_of_citizenship, has_position_held, has_employer, has_date_of_death, has_date_of_birth",6,1166,6996
"has_gender, has_country_of_citizenship, has_position_held, has_occupation, has_employer, has_date_of_death",6,1166,6996
"has_country_of_citizenship, has_position_held, has_occupation, has_employer, has_date_of_death, has_date_of_birth",6,1166,6996
"has_place_of_birth, has_country_of_citizenship, has_child, has_educated_at",4,1748,6992
"has_place_of_birth, has_child, has_educated_at, has_occupation, has_award_received, has_date_of_birth",6,1165,6990
"has_place_of_birth, has_gender, has_child, has_educated_at, has_award_received, has_date_of_birth",6,1165,6990
"has_place_of_birth, has_gender, has_child, has_educated_at, has_occupation, has_award_received",6,1165,6990
"has_spouse, has_native_language, has_occupation, has_date_of_death",4,1746,6984
"has_gender, has_spouse, has_native_language, has_date_of_death",4,1746,6984
"has_spouse, has_native_language, has_date_of_death, has_date_of_birth",4,1746,6984
"has_gender, has_child, has_educated_at, has_occupation, has_date_of_death",5,1396,6980
"has_place_of_birth, has_position_held, has_child, has_native_language, has_date_of_death",5,1396,6980
"has_gender, has_child, has_educated_at, has_date_of_death, has_date_of_birth",5,1396,6980
"has_child, has_educated_at, has_occupation, has_date_of_death, has_date_of_birth",5,1396,6980
"has_place_of_birth, has_gender, has_country_of_citizenship, has_child, has_educated_at, has_award_received",6,1163,6978
"has_place_of_birth, has_country_of_citizenship, has_child, has_educated_at, has_award_received, has_date_of_birth",6,1163,6978
"has_place_of_birth, has_country_of_citizenship, has_child, has_educated_at, has_occupation, has_award_received",6,1163,6978
"has_gender, has_spouse, has_country_of_citizenship, has_position_held, has_child, has_occupation",6,1163,6978
"has_gender, has_spouse, has_country_of_citizenship, has_position_held, has_child, has_date_of_birth",6,1162,6972
"has_spouse, has_country_of_citizenship, has_position_held, has_child, has_occupation, has_date_of_birth",6,1162,6972
"has_country_of_citizenship, has_native_language, has_employer, has_date_of_birth",4,1742,6968
"has_place_of_birth, has_father, has_child, has_occupation, has_award_received, has_date_of_birth",6,1161,6966
"has_place_of_birth, has_gender, has_father, has_child, has_award_received, has_date_of_birth",6,1161,6966
"has_place_of_birth, has_gender, has_father, has_child, has_occupation, has_award_received",6,1161,6966
"has_spouse, has_country_of_citizenship, has_native_language, has_date_of_death",4,1741,6964
"has_place_of_death, has_gender, has_field_of_work, has_award_received, has_date_of_birth",5,1391,6955
"has_place_of_death, has_gender, has_field_of_work, has_award_received, has_date_of_death",5,1391,6955
"has_place_of_death, has_field_of_work, has_occupation, has_award_received, has_date_of_birth",5,1391,6955
"has_place_of_death, has_gender, has_field_of_work, has_occupation, has_award_received",5,1391,6955
"has_place_of_death, has_field_of_work, has_occupation, has_award_received, has_date_of_death",5,1391,6955
"has_place_of_death, has_field_of_work, has_award_received, has_date_of_death, has_date_of_birth",5,1391,6955
"has_place_of_birth, has_gender, has_position_held, has_occupation, has_employer, has_date_of_death",6,1159,6954
"has_place_of_birth, has_place_of_death, has_position_held, has_occupation, has_date_of_death, has_cause_of_death",6,1159,6954
"has_place_of_birth, has_place_of_death, has_gender, has_position_held, has_occupation, has_cause_of_death",6,1159,6954
"has_place_of_birth, has_position_held, has_occupation, has_employer, has_date_of_death, has_date_of_birth",6,1159,6954
"has_place_of_birth, has_place_of_death, has_gender, has_position_held, has_date_of_birth, has_cause_of_death",6,1159,6954
"has_place_of_birth, has_place_of_death, has_gender, has_position_held, has_date_of_death, has_cause_of_death",6,1159,6954
"has_place_of_birth, has_place_of_death, has_position_held, has_occupation, has_date_of_birth, has_cause_of_death",6,1159,6954
"has_place_of_birth, has_gender, has_position_held, has_employer, has_date_of_death, has_date_of_birth",6,1159,6954
"has_place_of_birth, has_place_of_death, has_position_held, has_date_of_death, has_date_of_birth, has_cause_of_death",6,1159,6954
