row_id,line_id,lang,gt,gt_normalized,gt_geonames_id,llm_output,llm_normalized,llm_geonames_id,match
3852,Q75849,it,Tallinn,Tallinn,Q1770,Germania,Germania,Q183,False
3853,Q75849,pl,Tallinn,Tallinn,Q1770,Reval,Tallinn,Q1770,True
3854,Q75849,ru,Таллин,Таллин,Q1770,Мюнхен.,Мюнхен,Q1726,False
3855,Q75849,zh,塔林,塔林,Q1770,法兰克福,美茵河畔法蘭克福,Q1794,False
3856,Q104148,ar,موسكو,موسكو,Q649,موسكو,موسكو,Q649,True
3857,Q104148,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3858,Q104148,de,Moskau,Moskau,Q649,Krasnojarsk,Krasnojarsk,Q919,False
3859,Q104148,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3860,Q104148,it,Mosca,Mosca,Q649,Unione Sovietica,Unione Sovietica,Q15180,False
3861,Q104148,pl,Moskwa,Moskwa,Q649,Krasnojarsk,Krasnojarsk,Q919,False
3862,Q104148,ru,Москва,Москва,Q649,Смоленск.,Смоленск,Q2337,False
3863,Q104148,zh,莫斯科,莫斯科,Q649,莫斯科,莫斯科,Q649,True
3864,Q204868,ar,ليبديان,ليبديان,Q157447,كييف,كييف,Q1899,False
3865,Q204868,en,Lebedyan,Lebedyan,Q157447,Lebedyan,Lebedyan,Q157447,True
3866,Q204868,de,Lebedjan,Lebedjan,Q157447,Moskau,Moskau,Q649,False
3867,Q204868,fr,Lebedian,Lebedian,Q157447,Le Caire,Le Caire,Q85,False
3868,Q204868,it,Lebedjan',Lebedjan',Q157447,Russia,Russia,Q159,False
3869,Q204868,pl,Lebiediań,Lebiediań,Q157447,Lebiedian,Lebiediań,Q157447,True
3870,Q204868,ru,Лебедянь,Лебедянь,Q157447,Санкт-Петербург.,Санкт-Петербург,Q656,False
3871,Q204868,zh,列別姜,列別姜,Q157447,葉夫根尼·扎米亞京的出生地是莫斯科。,,,False
3872,Q494596,ar,فارنا,فارنا,Q6506,كازان,قازان,Q900,False
3873,Q494596,en,Varna,Varna,Q6506,Plovdiv,Plovdiv,Q459,False
3874,Q494596,de,Warna,Warna,Q6506,Kiew,Kiew,Q1899,False
3875,Q494596,fr,Varna,Varna,Q6506,Sofia,Sofia,Q472,False
3876,Q494596,it,Varna,Varna,Q6506,Unione Sovietica,Unione Sovietica,Q15180,False
3877,Q494596,pl,Warna,Warna,Q6506,Kirkorow urodził się w Sofii.,Kirkorowszczyzna,Q6505027,False
3878,Q494596,ru,Варна,Варна,Q6506,София.,София,Q472,False
3879,Q494596,zh,瓦爾納,瓦爾納,Q6506,基辅,基輔,Q1899,False
3880,Q185375,ar,أوريول,أوريول,Q3118,أوديسا,أوديسا,Q1874,False
3881,Q185375,en,Oryol,Oryol,Q3118,Oryol,Oryol,Q3118,True
3882,Q185375,de,Orjol,Orjol,Q3118,Taganrog,Taganrog,Q170513,False
3883,Q185375,fr,Orel,Orel,Q3118,Orel,Orel,Q3118,True
3884,Q185375,it,Orël,Orël,Q3118,Russia,Russia,Q159,False
3885,Q185375,pl,Orzeł,Orzeł,Q3118,Rżew,Rżew,Q191465,False
3886,Q185375,ru,Орёл,Орёл,Q3118,Рязань.,Рязань,Q2746,False
3887,Q185375,zh,奥廖尔,奥廖尔,Q3118,奥尔洛夫,奥尔洛夫斯基_(外贝加尔边疆区),Q4336874,False
3888,Q295420,ar,ريغا,ريغا,Q1773,أوديسا,أوديسا,Q1874,False
3889,Q295420,en,Riga,Riga,Q1773,Riga,Riga,Q1773,True
3890,Q295420,de,Riga,Riga,Q1773,Riga,Riga,Q1773,True
3891,Q295420,fr,Riga,Riga,Q1773,Riga,Riga,Q1773,True
3892,Q295420,it,Riga,Riga,Q1773,Unione Sovietica,Unione Sovietica,Q15180,False
3893,Q295420,pl,Ryga,Ryga,Q1773,Ufa,Ufa,Q911,False
3894,Q295420,ru,Рига,Рига,Q1773,Уфа.,Уфа,Q911,False
3895,Q295420,zh,里加,里加,Q1773,莫斯科,莫斯科,Q649,False
3896,Q189950,ar,وارسو,وارسو,Q270,كييف,كييف,Q1899,False
3897,Q189950,en,Warsaw,Warsaw,Q270,Warsaw,Warsaw,Q270,True
3898,Q189950,de,Warschau,Warschau,Q270,Warschau,Warschau,Q270,True
3899,Q189950,fr,Varsovie,Varsovie,Q270,Warsaw,Varsovie,Q270,True
3900,Q189950,it,Varsavia,Varsavia,Q270,Russia,Russia,Q159,False
3901,Q189950,pl,Warszawa,Warszawa,Q270,Płotież,,,False
3902,Q189950,ru,Варшава,Варшава,Q270,Санкт-Петербург.,Санкт-Петербург,Q656,False
3903,Q189950,zh,华沙,华沙,Q270,叶卡捷琳诺斯拉夫,第聂伯罗,Q48256,False
3904,Q57421,en,Zereg,Zereg,Q3404073,Ulaanbaatar,Ulaanbaatar,Q23430,False
3905,Q57421,de,Zereg,Zereg,Q3404073,Ulaanbaatar,Ulaanbaatar,Q23430,False
3906,Q57421,fr,Zereg,Zereg,Q3404073,Mörön,Morón,Q967746,False
3907,Q57421,it,Zereg,Zereg,Q3404073,Mongolia,Mongolia,Q711,False
3908,Q57421,pl,Zereg,Zereg,Q3404073,Ułan Bator,Ułan Bator,Q23430,False
3909,Q57421,ru,Зэрэг,Зэрэг,Q3404073,Улан-Батор,Улан-Батор,Q23430,False
3910,Q57421,zh,策勒格县,策勒格县,Q3404073,乌兰巴托,乌兰巴托,Q23430,False
3911,Q191480,ar,موسكو,موسكو,Q649,سانت بطرسبرغ,سانت بطرسبرغ,Q656,False
3912,Q191480,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3913,Q191480,de,Moskau,Moskau,Q649,Moskau,Moskau,Q649,True
3914,Q191480,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3915,Q191480,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
3916,Q191480,pl,Moskwa,Moskwa,Q649,Moskwa,Moskwa,Q649,True
3917,Q191480,ru,Москва,Москва,Q649,Москва.,Москва,Q649,True
3918,Q191480,zh,莫斯科,莫斯科,Q649,聖彼得堡,聖彼得堡,Q656,False
3919,Q192279,ar,بوغاتشيوف,بوغاتشيوف,Q184220,تولا,تولا,Q2770,False
3920,Q192279,en,Pugachyov,Pugachyov,Q184220,Nizhny Novgorod,Nizhny Novgorod,Q891,False
3921,Q192279,de,Pugatschow,Pugatschow,Q184220,Tiflis,Tiflis,Q994,False
3922,Q192279,fr,Pougatchev,Pougatchev,Q184220,Toulchaïevka,,,False
3923,Q192279,it,Pugačëv,Pugačëv,Q184220,Russia,Russia,Q159,False
3924,Q192279,pl,Pugaczow,Pugaczow,Q184220,Jasienwa,,,False
3925,Q192279,ru,Пугачёв,Пугачёв,Q184220,Нижний Новгород.,Нижний Новгород,Q891,False
3926,Q192279,zh,普加喬夫,普加喬夫,Q184220,托尔斯克,托尔斯克,Q4461330,False
3927,Q186709,ar,موسكو,موسكو,Q649,امستيركا,,,False
3928,Q186709,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3929,Q186709,de,Moskau,Moskau,Q649,Moskau,Moskau,Q649,True
3930,Q186709,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3931,Q186709,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
3932,Q186709,pl,Moskwa,Moskwa,Q649,Amur,Amur,Q6862,False
3933,Q186709,ru,Москва,Москва,Q649,Иркутск.,Иркутск,Q6576,False
3934,Q186709,zh,莫斯科,莫斯科,Q649,莫斯科,莫斯科,Q649,True
3935,Q4131386,ar,موسكو,موسكو,Q649,تاغانروغ,تاغانروغ,Q170513,False
3936,Q4131386,en,Moscow,Moscow,Q649,Krasnodar,Krasnodar,Q3646,False
3937,Q4131386,de,Moskau,Moskau,Q649,Moskau,Moskau,Q649,True
3938,Q4131386,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3939,Q4131386,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
3940,Q4131386,pl,Moskwa,Moskwa,Q649,Moskwa,Moskwa,Q649,True
3941,Q4131386,ru,Москва,Москва,Q649,Москва.,Москва,Q649,True
3942,Q4131386,zh,莫斯科,莫斯科,Q649,莫斯科,莫斯科,Q649,True
3943,Q165854,ar,موسكو,موسكو,Q649,أوسترافا,أوسترافا,Q8385,False
3944,Q165854,en,Moscow,Moscow,Q649,Tashkent,Tashkent,Q269,False
3945,Q165854,de,Moskau,Moskau,Q649,Simbirsk,Uljanowsk,Q5627,False
3946,Q165854,fr,Moscou,Moscou,Q649,Tichvin,Tikhvine,Q15336,False
3947,Q165854,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
3948,Q165854,pl,Moskwa,Moskwa,Q649,Krasnodar,Krasnodar,Q3646,False
3949,Q165854,ru,Москва,Москва,Q649,Тифлис.,Тбилиси,Q994,False
3950,Q165854,zh,莫斯科,莫斯科,Q649,莫斯科,莫斯科,Q649,True
3951,Q59478,ar,أوديسا,أوديسا,Q1874,موسكو,موسكو,Q649,False
3952,Q59478,en,Odesa,Odesa,Q1874,Odessa,Odesa,Q1874,True
3953,Q59478,de,Odessa,Odessa,Q1874,Odessa,Odessa,Q1874,True
3954,Q59478,fr,Odessa,Odessa,Q1874,Odessa,Odessa,Q1874,True
3955,Q59478,it,Odessa,Odessa,Q1874,Ucraina,Ucraina,Q212,False
3956,Q59478,pl,Odessa,Odessa,Q1874,Muzy.,Muzy,Q1115380,False
3957,Q59478,ru,Одесса,Одесса,Q1874,Санкт-Петербург.,Санкт-Петербург,Q656,False
3958,Q59478,zh,敖德薩,敖德薩,Q1874,莫斯科,莫斯科,Q649,False
3959,Q152738,en,Sanahin,Sanahin,Q761724,Sanahin,Sanahin,Q761724,True
3960,Q152738,de,Sanahin,Sanahin,Q761724,Sanahin,Sanahin,Q761724,True
3961,Q152738,fr,Sanahin,Sanahin,Q761724,Tbilissi,Tbilissi,Q994,False
3962,Q152738,it,Sanahin,Sanahin,Q761724,Armenia,Armenia,Q399,False
3963,Q152738,pl,Sanahin,Sanahin,Q1975614,Sanahin,Sanahin,Q1975614,True
3964,Q152738,ru,Санаин,Санаин,Q1975614,Тифлис.,Тбилиси,Q994,False
3965,Q152738,zh,薩納欣,薩納欣,Q761724,斯大林格勒,斯大林格勒边疆区,Q4439209,False
3966,Q87015,ar,فارونيش,فارونيش,Q3426,كييف,كييف,Q1899,False
3967,Q87015,en,Voronezh,Voronezh,Q3426,Sarov,Sarov,Q193522,False
3968,Q87015,de,Woronesch,Woronesch,Q3426,Kiev,Kiew,Q1899,False
3969,Q87015,fr,Voronej,Voronej,Q3426,Vologda,Vologda,Q1957,False
3970,Q87015,it,Voronež,Voronež,Q3426,Unione Sovietica,Unione Sovietica,Q15180,False
3971,Q87015,pl,Woroneż,Woroneż,Q3426,Wierchnieje,Wierchnieje,Q4108354,False
3972,Q87015,ru,Воронеж,Воронеж,Q3426,Кировоград.,Кропивницкий,Q158292,False
3973,Q87015,zh,沃罗涅日,沃罗涅日,Q3426,莫斯科,莫斯科,Q649,False
3974,Q208003,en,Nemyriv,Nemyriv,Q997335,Saratov,Saratov,Q5332,False
3975,Q208003,de,Nemyriw,Nemyriw,Q997335,Nizhny Novgorod,Nischni Nowgorod,Q891,False
3976,Q208003,fr,Nemyriv,Nemyriv,Q997335,Moscou,Moscou,Q649,False
3977,Q208003,it,Nemyriv,Nemyriv,Q997335,Russia,Russia,Q159,False
3978,Q208003,pl,Niemirów,Niemirów,Q997335,Kijów,Kijów,Q1899,False
3979,Q208003,ru,Немиров,Немиров,Q997335,Пенза.,Пенза,Q5540,False
3980,Q208003,zh,内米里夫,内米里夫,Q997335,彼得堡,彼得堡,Q776930,False
3981,Q312480,ar,سفوبودني,سفوبودني,Q193636,كييف,كييف,Q1899,False
3982,Q312480,en,Svobodny,Svobodny,Q193636,Dnipropetrovsk,Dnipro,Q48256,False
3983,Q312480,de,Swobodny,Sachsen,Q1202,Sosnytsia,Sosnyzja,Q1718330,False
3984,Q312480,fr,Svobodny,Svobodny,Q193636,Kiev,Kiev,Q1899,False
3985,Q312480,it,Svobodnyj,Svobodnyj,Q193636,Ucraina,Ucraina,Q212,False
3986,Q312480,pl,Swobodny,Swobodny,Q193636,Kijów,Kijów,Q1899,False
3987,Q312480,ru,Свободный,Свободный,Q193636,Саратов.,Саратов,Q5332,False
3988,Q312480,zh,斯沃博德内,斯沃博德内,Q193636,列昂尼德·蓋代的出生地是基輔。,,,False
3989,Q438839,ar,موسكو,موسكو,Q649,موسكو,موسكو,Q649,True
3990,Q438839,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3991,Q438839,de,Moskau,Moskau,Q649,Moskau,Moskau,Q649,True
3992,Q438839,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3993,Q438839,it,Mosca,Mosca,Q649,Unione Sovietica,Unione Sovietica,Q15180,False
3994,Q438839,pl,Moskwa,Moskwa,Q649,Moskwa,Moskwa,Q649,True
3995,Q438839,ru,Москва,Москва,Q649,Москва.,Москва,Q649,True
3996,Q438839,zh,莫斯科,莫斯科,Q649,聖彼得堡,聖彼得堡,Q656,False
3997,Q201221,ar,موسكو,موسكو,Q649,موسكو,موسكو,Q649,True
3998,Q201221,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3999,Q201221,de,Moskau,Moskau,Q649,Tobolsk,Tobolsk,Q168782,False
4000,Q201221,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
4001,Q201221,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
4002,Q201221,pl,Moskwa,Moskwa,Q649,Kijów,Kijów,Q1899,False
4003,Q201221,ru,Москва,Москва,Q649,Москва.,Москва,Q649,True
4004,Q201221,zh,莫斯科,莫斯科,Q649,圣彼得堡,聖彼得堡,Q656,False
4005,Q460756,ar,موسكو,موسكو,Q649,موسكو,موسكو,Q649,True
4006,Q460756,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
4007,Q460756,de,Moskau,Moskau,Q649,Leningrad,Sankt Petersburg,Q656,False
4008,Q460756,fr,Moscou,Moscou,Q649,Leningrad,Saint-Pétersbourg,Q656,False
4009,Q460756,it,Mosca,Mosca,Q649,Unione Sovietica,Unione Sovietica,Q15180,False
4010,Q460756,pl,Moskwa,Moskwa,Q649,Łódź,Łódź,Q580,False
4011,Q460756,ru,Москва,Москва,Q649,Москва.,Москва,Q649,True
4012,Q460756,zh,莫斯科,莫斯科,Q649,布拉格,布拉格,Q1085,False
4013,Q380250,en,Tatyanovka,Tatyanovka,Q21644631,Krasnodar,Krasnodar,Q3646,False
4014,Q380250,de,Tatjanowka,Tatjanowka,Q4452703,Kiew,Kiew,Q1899,False
4015,Q380250,ru,Татьяновка,Татьяновка,Q4452702,Кемерово.,Кемерово,Q6066,False
4016,Q152298,en,Verkh-Zhilino,Verkh-Zhilino,Q24728951,Kustanay,Kostanay District,Q619361,False
4017,Q152298,ru,Верх-Жилино,Верх-Жилино,Q24728951,Нижний Тагил.,Нижний Тагил,Q98967,False
4018,Q314133,ar,سانت بطرسبرغ,سانت بطرسبرغ,Q656,كولونيا,كولونيا,Q365,False
4019,Q314133,en,Saint Petersburg,Saint Petersburg,Q656,St. Petersburg,Saint Petersburg,Q656,True
4020,Q314133,de,Sankt Petersburg,Sankt Petersburg,Q656,Leningrad,Sankt Petersburg,Q656,True
4021,Q314133,fr,Saint-Pétersbourg,Saint-Pétersbourg,Q656,Leningrad,Saint-Pétersbourg,Q656,True
4022,Q314133,it,San Pietroburgo,San Pietroburgo,Q656,Russia,Russia,Q159,False
4023,Q314133,pl,Petersburg,Petersburg,Q656,St. Petersburg,Petersburg,Q656,True
4024,Q314133,ru,Санкт-Петербург,Санкт-Петербург,Q656,Москва.,Москва,Q649,False
4025,Q314133,zh,聖彼得堡,聖彼得堡,Q656,列寧格勒,聖彼得堡,Q656,True
4026,Q38873,ar,سانت بطرسبرغ,سانت بطرسبرغ,Q656,أوسلو,أوسلو,Q585,False
4027,Q38873,en,Saint Petersburg,Saint Petersburg,Q656,Elabuga,Yelabuga,Q135650,False
4028,Q38873,de,Sankt Petersburg,Sankt Petersburg,Q656,Elabuga,Jelabuga,Q135650,False
4029,Q38873,fr,Saint-Pétersbourg,Saint-Pétersbourg,Q656,Louise,Louise,Q18378228,False
4030,Q38873,it,San Pietroburgo,San Pietroburgo,Q656,Russia,Russia,Q159,False
4031,Q38873,pl,Petersburg,Petersburg,Q656,St. Petersburg,Petersburg,Q656,True
4032,Q38873,ru,Санкт-Петербург,Санкт-Петербург,Q656,Салоники.,Салоники,Q17151,False
4033,Q38873,zh,聖彼得堡,聖彼得堡,Q656,布拉格,布拉格,Q1085,False
4034,Q55190,ar,بيلوزيركا,بيلوزيركا,Q2629547,كييف,كييف,Q1899,False
4035,Q55190,en,Bilozerka,Bilozerka,Q2629547,Belokorovichi,,,False
4036,Q55190,de,Biloserka,Biloserka,Q2629547,Baku,Baku,Q9248,False
4037,Q55190,fr,Bilozerka,Bilozerka,Q2629547,Krasnodar,Krasnodar,Q3646,False
4038,Q55190,it,Beloziorka,Beloziorka,Q2629547,Unione Sovietica,Unione Sovietica,Q15180,False
4039,Q55190,pl,Biłozerka,Biłozerka,Q2629547,Krasnodar,Krasnodar,Q3646,False
4040,Q55190,ru,Белозёрка,Белозёрка,Q2629547,Баку.,Баку,Q9248,False
4041,Q55190,zh,比洛澤爾卡,比洛澤爾卡,Q2629547,基辅,基輔,Q1899,False
4042,Q333411,en,Kvareli,Kvareli,Q1011016,Tbilisi,Tbilisi,Q994,False
4043,Q333411,de,Qwareli,Qwareli,Q1011016,Tiflis,Tiflis,Q994,False
4044,Q333411,fr,Kwareli,Kwareli,Q1011016,Tbilissi,Tbilissi,Q994,False
4045,Q333411,it,Kvareli,Kvareli,Q1011016,Georgia,Georgia,Q230,False
4046,Q333411,pl,Kwareli,Kwareli,Q1011016,Tbilisi,Tbilisi,Q994,False
4047,Q333411,ru,Кварели,Кварели,Q1011016,Тифлис.,Тбилиси,Q994,False
4048,Q333411,zh,克瓦雷利,克瓦雷利,Q1011016,苏呼米,苏呼米,Q40811,False
4049,Q717810,ar,موسكو,موسكو,Q649,كازاخستان,كازاخستان,Q232,False
4050,Q717810,en,Moscow,Moscow,Q649,Kazan,Kazan,Q900,False
4051,Q717810,de,Moskau,Moskau,Q649,Kiew,Kiew,Q1899,False
4052,Q717810,fr,Moscou,Moscou,Q649,Leningrad,Saint-Pétersbourg,Q656,False
4053,Q717810,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
4054,Q717810,pl,Moskwa,Moskwa,Q649,Moskwa,Moskwa,Q649,True
4055,Q717810,ru,Москва,Москва,Q649,Москва,Москва,Q649,True
4056,Q717810,zh,莫斯科,莫斯科,Q649,叶夫根尼·列昂诺夫,,,False
4057,Q55208,ar,موسكو,موسكو,Q649,كييف,كييف,Q1899,False
4058,Q55208,en,Moscow,Moscow,Q649,Leningrad,Saint Petersburg,Q656,False
4059,Q55208,de,Moskau,Moskau,Q649,Moskau,Moskau,Q649,True
4060,Q55208,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
4061,Q55208,it,Mosca,Mosca,Q649,Unione Sovietica,Unione Sovietica,Q15180,False
4062,Q55208,pl,Moskwa,Moskwa,Q649,Krasnodar,Krasnodar,Q3646,False
4063,Q55208,ru,Москва,Москва,Q649,Москва.,Москва,Q649,True
4064,Q55208,zh,莫斯科,莫斯科,Q649,克拉科夫,克拉科夫,Q31487,False
4065,Q192885,ar,سوومنلينا,سوومنلينا,Q1292442,بلنسك,بلنسك,Q25556892,False
4066,Q192885,en,Suomenlinna,Suomenlinna,Q1292442,Odessa,Odesa,Q1874,False
4067,Q192885,de,Suomenlinna,Suomenlinna,Q1292442,Kursk,Kursk,Q3159,False
4068,Q192885,fr,Suomenlinna,Suomenlinna,Q1292442,Krasnoyarsk,Krasnoïarsk,Q919,False
4069,Q192885,it,Suomenlinna,Suomenlinna,Q1292442,Russia,Russia,Q159,False
4070,Q192885,pl,Suomenlinna,Suomenlinna,Q1292442,Kazań,Kazań,Q900,False
4071,Q192885,ru,Свеаборг,Свеаборг,Q1292442,Москва.,Москва,Q649,False
4072,Q192885,zh,芬兰城堡,芬兰城堡,Q1292442,明斯克,明斯克,Q2280,False
4073,Q158092,ar,بوزنان,بوزنان,Q268,وارسو,وارسو,Q270,False
4074,Q158092,en,Poznań,Poznań,Q268,Białystok,Białystok,Q761,False
4075,Q158092,de,Posen,Posen,Q268,Piotrków Trybunalski,Piotrków Trybunalski,Q158004,False
4076,Q158092,fr,Poznań,Poznań,Q268,Piotrków Trybunalski,Piotrków Trybunalski,Q158004,False
4077,Q158092,it,Poznań,Poznań,Q268,Polonia,Polonia,Q36,False
4078,Q158092,pl,Poznań,Poznań,Q268,Białystok,Białystok,Q761,False
4079,Q158092,ru,Познань,Познань,Q268,Тарнув.,Тарнув,Q106281,False
4080,Q158092,zh,波茲南,波茲南,Q268,波兹南,波茲南,Q268,True
4081,Q157623,en,Mishenskoye (Belevsky district),,,Moscow,Moscow,Q649,False
4082,Q157623,it,Mišenskoe,Mišenskoe,Q21482382,Russia,Russia,Q159,False
4083,Q157623,pl,Miszenskoje,Miszenskoje,Q21482382,Kijów,Kijów,Q1899,False
4084,Q157623,ru,Мишенское,Мишенское,Q21482382,Таруса.,Таруса,Q196616,False
4085,Q28826885,ar,تشيرنوفتسي,تشيرنوفتسي,Q157725,أثينا,أثينا,Q1524,False
4086,Q28826885,en,Chernivtsi,Chernivtsi,Q157725,New Orleans,New Orleans,Q34404,False
4087,Q28826885,de,Czernowitz,Czernowitz,Q157725,New York City,New York City,Q60,False
4088,Q28826885,fr,Tchernivtsi,Tchernivtsi,Q157725,Je,Jersey,Q785,False
4089,Q28826885,it,Černivci,Černivci,Q157725,Stati Uniti d'America,Stati Uniti d'America,Q30,False
4090,Q28826885,pl,Czerniowce,Czerniowce,Q157725,Tayanna,,,False
4091,Q28826885,ru,Черновцы,Черновцы,Q157725,Нью-Йорк.,Нью-Йорк,Q60,False
4092,Q28826885,zh,切爾諾夫策,切爾諾夫策,Q157725,阿尔汉格尔斯克,阿尔汉格尔斯克,Q1851,False
4093,Q270275,en,Suqır,Suqır,Q18801425,Kazin,Kazincbarcika,Q214942,False
4094,Q270275,de,Suqır,Suqır,Q18801425,Kursk,Kursk,Q3159,False
4095,Q270275,fr,Suqır,Suqır,Q18801425,Moscou,Moscou,Q649,False
4096,Q270275,it,Suqır,Suqır,Q18801425,Russia,Russia,Q159,False
4097,Q270275,pl,Suqır,Suqır,Q18801425,Krasnodar,Krasnodar,Q3646,False
4098,Q270275,ru,Сокуры,Сокуры,Q18801425,Санкт-Петербург.,Санкт-Петербург,Q656,False
4099,Q270951,ar,بوغولما,بوغولما,Q132806,مدينة لاباز,,,False
4100,Q270951,en,Bögelmä,Bugulma,Q132806,Ufa,Ufa,Q911,False
4101,Q270951,de,Bugulma,Bugulma,Q132806,Krasnodar,Krasnodar,Q3646,False
4102,Q270951,fr,Bougoulma,Bougoulma,Q132806,Nijnekamsk,Nijnekamsk,Q172657,False
4103,Q270951,it,Bugul'ma,Bugul'ma,Q132806,Russia,Russia,Q159,False
4104,Q270951,pl,Bugulma,Bugulma,Q132806,Ufa,Ufa,Q911,False
4105,Q270951,ru,Бугульма,Бугульма,Q132806,Уфа.,Уфа,Q911,False
4106,Q270951,zh,布古利馬,布古利馬,Q132806,阿尔苏,阿尔苏,Q196980,False
4107,Q221575,ar,غرودنو,غرودنو,Q181376,أولغا,,,False
4108,Q221575,en,Hrodna,Hrodna,Q181376,Riga,Riga,Q1773,False
4109,Q221575,de,Hrodna,Hrodna,Q181376,Minsk,Minsk,Q2280,False
4110,Q221575,fr,Hrodna,Hrodna,Q181376,Riga,Riga,Q1773,False
4111,Q221575,it,Hrodna,Hrodna,Q181376,Unione Sovietica,Unione Sovietica,Q15180,False
4112,Q221575,pl,Grodno,Grodno,Q181376,Równe,Równe,Q156739,False
4113,Q221575,ru,Гродно,Гродно,Q181376,Минск.,Минск,Q2280,False
4114,Q221575,zh,格罗德诺,格罗德诺,Q181376,布拉格,布拉格,Q1085,False
4115,Q108314,en,Szpetal,Szpetal Górny,Q7664845,Voronezh,Voronezh,Q3426,False
4116,Q108314,de,Szpetal,Szpetal,Q7664845,Wladiwostok,Wladiwostok,Q959,False
4117,Q108314,fr,Szpetal,Szpetal Górny,Q7664845,Tula,Tulle,Q157713,False
4118,Q108314,pl,Szpetal,Szpetal Górny,Q7664845,Waleń,Walencja,Q8818,False
4119,Q118263,ar,فيارتسيليا,فيارتسيليا,Q370550,كييف,كييف,Q1899,False
4120,Q118263,en,Vyartsilya,Vyartsilya,Q370550,Minsk,Minsk,Q2280,False
4121,Q118263,de,Wjartsilja,Wjartsilja,Q370550,Minsk,Minsk,Q2280,False
4122,Q118263,fr,Värtsilä,Värtsilä,Q1454276,Minsk,Minsk,Q2280,False
4123,Q118263,it,Vyartsilya,Vjartsilja,Q370550,Bielorussia,Bielorussia,Q184,False
4124,Q118263,pl,Wiartsila,Wiartsila,Q370550,Babrujsk,Bobrujsk,Q207294,False
4125,Q118263,ru,Вяртсиля,Вяртсиля,Q370550,Минск.,Минск,Q2280,False
4126,Q118263,zh,维亚尔齐利亚,维亚尔齐利亚,Q370550,维尔纽斯,维尔纽斯,Q216,False
4127,Q242474,en,Budyonnovskaya,Budyonnovskaya,Q4098267,Kursk,Kursk,Q3159,False
4128,Q242474,ru,Будённовская,Будённовская,Q4098267,Оренбург.,Оренбург,Q5337,False
4129,Q192442,en,Kimborovo,Kimborovo,Q33242202,Siberia,Siberia,Q5428,False
4130,Q192442,fr,Kimborovo,Kimborovo,Q33242202,Chita,Chita,Q495826,False
4131,Q192442,ru,Кимборово,Кимборово,Q33242202,Сибирск.,Новосибирск,Q883,False
4132,Q208546,ar,فيلنيوس,فيلنيوس,Q216,بيرو,بيرو,Q419,False
4133,Q208546,en,Vilnius,Vilnius,Q216,Vitebsk,Vitebsk,Q102217,False
4134,Q208546,de,Vilnius,Vilnius,Q216,Moskau,Moskau,Q649,False
